time_s_,P_C17_bar_,U_P_C17_bar_,TT_TCJ11_celsius_,U_TT_TCJ11_celsius_,P_1_EMPTY_bar_,P_2_EMPTY_bar_,P_A40_bar_,P_4_EMPTY_bar_,P_5_EMPTY_bar_,P_6_EMPTY_bar_,P_P35_bar_,P_R21_bar_,P_Q21_bar_,P_D14_bar_,P_T14_bar_,P_S14_bar_,P_F10_bar_,P_G7_bar_,P_H7_bar_,P_I7_bar_,U_P_1_EMPTY_bar_,U_P_2_EMPTY_bar_,U_P_A40_bar_,U_P_4_EMPTY_bar_,U_P_5_EMPTY_bar_,U_P_6_EMPTY_bar_,U_P_P35_bar_,U_P_R21_bar_,U_P_Q21_bar_,U_P_D14_bar_,U_P_T14_bar_,U_P_S14_bar_,U_P_F10_bar_,U_P_G7_bar_,U_P_H7_bar_,U_P_I7_bar_,Pratio_1_EMPTY,Pratio_2_EMPTY,Pratio_A40,Pratio_4_EMPTY,Pratio_5_EMPTY,Pratio_6_EMPTY,Pratio_P35,Pratio_R21,Pratio_Q21,Pratio_D14,Pratio_T14,Pratio_S14,Pratio_F10,Pratio_G7,Pratio_H7,Pratio_I7,U_Pratio_1_EMPTY,U_Pratio_2_EMPTY,U_Pratio_A40,U_Pratio_4_EMPTY,U_Pratio_5_EMPTY,U_Pratio_6_EMPTY,U_Pratio_P35,U_Pratio_R21,U_Pratio_Q21,U_Pratio_D14,U_Pratio_T14,U_Pratio_S14,U_Pratio_F10,U_Pratio_G7,U_Pratio_H7,U_Pratio_I7,U_Pratio_H7,U_Pratio_I7
13.653826,3.417694,0.021145,12.69347,0.879044,0,0,3.247331,0,0,0,1.636383,0.996744,0.595634,0.375384,0.381042,0.436335,0.523322,0.565045,0.643164,0.621376,0,0,0.036388,0,0,0,0.026235,0.013611,0.016552,0.008838,0.007698,0.014582,0.013261,0.032431,0.036926,0.021969,0,0,0.950152647,0,0,0,0.4787974,0.291642259,0.1742795,0.109835462,0.111490964,0.127669417,0.153121374,0.165329313,0.188186537,0.181811479,0,0,0.012162007,0,0,0,0.008227976,0.004372199,0.004961611,0.00267375,0.002355651,0.004339119,0.003994078,0.009544118,0.010866913,0.006525697,0.010866913,0.006525697
13.754222,3.396171,0.016077,12.652205,0.8787,0,0,3.228081,0,0,0,1.626465,0.989051,0.588561,0.373141,0.380263,0.431155,0.53018,0.591152,0.66481,0.641198,0,0,0.033524,0,0,0,0.025186,0.012964,0.016627,0.008749,0.007359,0.014657,0.01341,0.01929,0.033148,0.0211,0,0,0.950506026,0,0,0,0.478911398,0.291225324,0.173301344,0.109871087,0.111968155,0.126953266,0.156111103,0.174064262,0.195752805,0.188800269,0,0,0.010848272,0,0,0,0.007754791,0.004058561,0.004964067,0.002628117,0.002230738,0.004357386,0.004017125,0.005739384,0.009804295,0.006276835,0.009804295,0.006276835
13.854617,3.375166,0.018825,12.619975,0.877824,0,0,3.208084,0,0,0,1.616857,0.98416,0.58693,0.370965,0.376782,0.429893,0.527958,0.595904,0.666871,0.63856,0,0,0.03506,0,0,0,0.027052,0.013573,0.016028,0.009303,0.01086,0.013948,0.013506,0.018557,0.031136,0.015045,0,0,0.950496657,0,0,0,0.479045179,0.291588621,0.173896632,0.10991015,0.11163362,0.127369439,0.156424306,0.176555464,0.197581689,0.189193657,0,0,0.01166224,0,0,0,0.008448631,0.004337843,0.00484684,0.002823657,0.003277309,0.004193154,0.004095587,0.00558559,0.009290617,0.004580757,0.009290617,0.004580757
13.955013,3.349895,0.01744,12.555219,0.87848,0,0,3.183366,0,0,0,1.605263,0.977417,0.583452,0.367947,0.376032,0.427894,0.530435,0.609629,0.690711,0.654843,0,0,0.033931,0,0,0,0.026633,0.013402,0.016332,0.008948,0.008486,0.013985,0.013417,0.020887,0.031304,0.016704,0,0,0.950288293,0,0,0,0.479198005,0.291775414,0.174170235,0.109838368,0.112251877,0.127733556,0.158343769,0.18198451,0.206188851,0.195481649,0,0,0.011272629,0,0,0,0.008332629,0.004279393,0.004958982,0.002731652,0.002599749,0.00422739,0.004089156,0.006306692,0.009406223,0.005089219,0.009406223,0.005089219
14.055409,3.333993,0.015306,12.485913,0.877727,0,0,3.167264,0,0,0,1.589469,0.96939,0.581011,0.366131,0.368928,0.424521,0.528388,0.615768,0.695867,0.655716,0,0,0.032715,0,0,0,0.025368,0.012528,0.016002,0.008797,0.008747,0.013925,0.013155,0.017546,0.028605,0.014282,0,0,0.949991197,0,0,0,0.476746352,0.290759459,0.174268812,0.109817567,0.110656501,0.127331101,0.158485036,0.184693849,0.208718795,0.196675878,0,0,0.010738123,0,0,0,0.007917426,0.003987705,0.004865873,0.002686312,0.002672312,0.004217383,0.004012242,0.005330626,0.008633143,0.004377875,0.008633143,0.004377875
14.155805,3.310628,0.022034,12.427686,0.878255,0,0,3.145622,0,0,0,1.582194,0.963673,0.577234,0.362941,0.368259,0.422777,0.531965,0.63653,0.715615,0.670942,0,0,0.036364,0,0,0,0.027918,0.014506,0.016451,0.009024,0.010295,0.014878,0.013791,0.0236,0.032247,0.018879,0,0,0.950158701,0,0,0,0.477913556,0.291084652,0.174357856,0.109629049,0.111235391,0.127702961,0.160684015,0.192268657,0.216156874,0.20266306,0,0,0.012674356,0,0,0,0.009012775,0.004790829,0.005102848,0.002821733,0.003196594,0.004573677,0.004300761,0.007242502,0.009846117,0.005859893,0.009846117,0.005859893
14.256201,3.287496,0.015563,12.378371,0.87783,0,0,3.124321,0,0,0,1.572097,0.95647,0.571715,0.360581,0.369531,0.419752,0.53263,0.63822,0.721201,0.672785,0,0,0.03357,0,0,0,0.027768,0.013155,0.016011,0.008854,0.007486,0.013951,0.013912,0.024425,0.032281,0.016878,0,0,0.950364959,0,0,0,0.478204992,0.290941799,0.173905915,0.109682567,0.112405004,0.127681372,0.162016927,0.194135597,0.219376997,0.204649679,0,0,0.011158598,0,0,0,0.008744661,0.004231928,0.004939365,0.002742831,0.002338461,0.004286486,0.004300737,0.007486293,0.009874094,0.005224609,0.009874094,0.005224609
14.356596,3.268691,0.017093,12.312678,0.879348,0,0,3.106259,0,0,0,1.564723,0.951829,0.568658,0.358906,0.369427,0.418684,0.533741,0.645791,0.730392,0.676676,0,0,0.034238,0,0,0,0.025919,0.013119,0.01616,0.00883,0.007991,0.014037,0.014091,0.021934,0.027757,0.012079,0,0,0.950306713,0,0,0,0.478700189,0.291195772,0.173971171,0.109801141,0.11301986,0.128089195,0.163288913,0.19756869,0.223450917,0.207017427,0,0,0.011593584,0,0,0,0.008315223,0.004292695,0.005026882,0.002761735,0.002515135,0.004346303,0.004394654,0.006789399,0.008571796,0.003850668,0.008571796,0.003850668
14.456992,3.248413,0.018651,12.223717,0.87971,0,0,3.087074,0,0,0,1.552588,0.94522,0.565239,0.356845,0.363204,0.413043,0.539863,0.662773,0.748033,0.68601,0,0,0.035353,0,0,0,0.025803,0.013355,0.016439,0.008923,0.007798,0.0141,0.013666,0.020599,0.025748,0.010701,0,0,0.950332978,0,0,0,0.477952773,0.29097901,0.17400466,0.109852103,0.111809674,0.127152243,0.166192846,0.204029783,0.230276446,0.211183122,0,0,0.012174381,0,0,0,0.008403932,0.004437729,0.005158299,0.002818361,0.002484912,0.004401548,0.004313835,0.006448547,0.008035846,0.003510288,0.008035846,0.003510288
14.557388,3.225942,0.018035,12.152015,0.878671,0,0,3.065109,0,0,0,1.540945,0.938425,0.560911,0.354467,0.357159,0.409262,0.545502,0.681432,0.767138,0.692561,0,0,0.033486,0,0,0,0.025466,0.012866,0.016245,0.009014,0.011807,0.015068,0.015529,0.023495,0.027475,0.011164,0,0,0.950143865,0,0,0,0.477672878,0.290899526,0.173875104,0.109880153,0.110714638,0.126865889,0.169098514,0.211235044,0.237802788,0.214684889,0,0,0.011660412,0,0,0,0.008333592,0.004307128,0.005128701,0.002860951,0.003711985,0.004724426,0.004905738,0.007378265,0.00862003,0.003662914,0.00862003,0.003662914
14.657784,3.206027,0.014474,12.118093,0.877756,0,0,3.044718,0,0,0,1.530706,0.932201,0.558932,0.351771,0.355494,0.408912,0.551063,0.702194,0.780458,0.699383,0,0,0.033074,0,0,0,0.025288,0.012919,0.016154,0.008948,0.008751,0.014888,0.016184,0.018818,0.026993,0.010382,0,0,0.949685701,0,0,0,0.477446385,0.290765174,0.174337895,0.109721783,0.110883034,0.127544777,0.171883456,0.219023109,0.243434631,0.218146323,0,0,0.011171674,0,0,0,0.008176862,0.004238022,0.005099737,0.002834611,0.002775071,0.004679318,0.005107288,0.005952276,0.008490881,0.003384724,0.008490881,0.003384724
14.758179,3.186101,0.01692,12.080891,0.878109,0,0,3.026011,0,0,0,1.519376,0.925819,0.554982,0.350128,0.352657,0.404189,0.557452,0.709837,0.794744,0.702062,0,0,0.033739,0,0,0,0.026771,0.013298,0.016283,0.008811,0.007837,0.013951,0.014644,0.022838,0.028697,0.009831,0,0,0.949753633,0,0,0,0.476876282,0.290580556,0.174188452,0.10989231,0.110686071,0.126860071,0.174963694,0.222791745,0.249440931,0.220351458,0,0,0.011729249,0,0,0,0.008775782,0.00444989,0.005193678,0.002826356,0.002529005,0.00443023,0.004689191,0.007264998,0.009103824,0.003300032,0.009103824,0.003300032
14.858575,3.16707,0.016605,12.045513,0.877738,0,0,3.009053,0,0,0,1.510453,0.920736,0.550744,0.347428,0.354536,0.40379,0.566464,0.730793,0.814549,0.705273,0,0,0.034726,0,0,0,0.025554,0.012856,0.015899,0.009062,0.007676,0.014025,0.016233,0.024717,0.028185,0.009056,0,0,0.95010625,0,0,0,0.476924413,0.290721708,0.173897009,0.109700133,0.111944479,0.127496393,0.178860587,0.230747347,0.257193242,0.222689426,0,0,0.012043231,0,0,0,0.008447238,0.004336019,0.005102221,0.002918554,0.002493745,0.004478552,0.005210638,0.007897589,0.009000975,0.003088611,0.009000975,0.003088611
14.958971,3.145122,0.017549,12.021349,0.878071,0,0,2.988397,0,0,0,1.502209,0.915457,0.546554,0.345414,0.352395,0.400992,0.569183,0.735613,0.815124,0.702629,0,0,0.033868,0,0,0,0.026309,0.013551,0.016018,0.009115,0.009193,0.014363,0.016286,0.025972,0.027133,0.00845,0,0,0.950168865,0,0,0,0.477631392,0.291072016,0.173778314,0.10982531,0.112044938,0.127496485,0.180973266,0.233890132,0.259170868,0.223402781,0,0,0.012002791,0,0,0,0.008779299,0.004604516,0.005184448,0.002962217,0.002989051,0.004621832,0.005275717,0.008360354,0.008747373,0.00296179,0.008747373,0.00296179
15.059367,3.122797,0.015369,11.994881,0.877911,0,0,2.966781,0,0,0,1.486203,0.906542,0.543689,0.342429,0.347599,0.399798,0.578584,0.755535,0.829794,0.703884,0,0,0.033441,0,0,0,0.026456,0.013598,0.016024,0.008773,0.009002,0.013924,0.016644,0.020389,0.027083,0.008164,0,0,0.95003966,0,0,0,0.475920465,0.290298089,0.174103216,0.109654582,0.111310149,0.128025613,0.185277493,0.241941759,0.265721403,0.225401779,0,0,0.011684924,0,0,0,0.00878972,0.004582825,0.005202347,0.002860706,0.002934264,0.004503122,0.005407277,0.006636773,0.008770719,0.002839945,0.008770719,0.002839945
15.159763,3.104081,0.019088,11.975008,0.87703,0,0,2.950311,0,0,0,1.479034,0.90088,0.53866,0.340824,0.346603,0.394417,0.588689,0.764546,0.846331,0.701828,0,0,0.034413,0,0,0,0.024665,0.012803,0.016324,0.008996,0.009778,0.014165,0.02018,0.019885,0.025729,0.008861,0,0,0.950461989,0,0,0,0.476480478,0.290224385,0.173532843,0.109798681,0.111660424,0.127064017,0.189650012,0.246303495,0.272651068,0.226098481,0,0,0.012532684,0,0,0,0.008468994,0.004494127,0.005366058,0.002975732,0.003224014,0.004629758,0.006604893,0.006582698,0.008456636,0.003175215,0.008456636,0.003175215
15.260158,3.084448,0.017456,11.959899,0.87748,0,0,2.930133,0,0,0,1.469638,0.895011,0.535771,0.338014,0.341765,0.391282,0.604504,0.78844,0.868976,0.696817,0,0,0.034388,0,0,0,0.026403,0.012819,0.016131,0.00879,0.010096,0.014711,0.021327,0.019786,0.028648,0.01072,0,0,0.949969978,0,0,0,0.476467102,0.290168938,0.173700772,0.109586545,0.110802646,0.12685641,0.1959845,0.255617861,0.281728206,0.225913032,0,0,0.01237741,0,0,0,0.008974709,0.004468686,0.005321373,0.002916485,0.00333272,0.004823142,0.00700276,0.006575859,0.009423743,0.003703205,0.009423743,0.003703205
15.360554,3.065348,0.013862,11.949896,0.876866,0,0,2.911579,0,0,0,1.458807,0.88875,0.532988,0.336162,0.340543,0.39051,0.614133,0.799176,0.875262,0.691021,0,0,0.032662,0,0,0,0.026118,0.013328,0.016152,0.008941,0.007297,0.013869,0.022515,0.024859,0.029149,0.009494,0,0,0.949836364,0,0,0,0.475902573,0.289934454,0.173875201,0.1096652,0.111094401,0.127394997,0.20034691,0.260712976,0.285534301,0.22542987,0,0,0.011488417,0,0,0,0.008787994,0.004541342,0.005327566,0.002958657,0.002432916,0.004560976,0.007400673,0.008194935,0.009596464,0.003260659,0.009596464,0.003260659
15.46095,3.050123,0.017439,11.939964,0.87743,0,0,2.897447,0,0,0,1.454289,0.885417,0.531423,0.334795,0.340783,0.390268,0.619766,0.800664,0.871204,0.689004,0,0,0.034304,0,0,0,0.02576,0.012649,0.016055,0.008824,0.007662,0.014062,0.018633,0.019063,0.025968,0.011153,0,0,0.949944314,0,0,0,0.476796837,0.290288949,0.174230023,0.109764426,0.111727625,0.127951561,0.203193773,0.262502201,0.285629137,0.225893841,0,0,0.012489533,0,0,0,0.008874626,0.00446684,0.005357154,0.002960285,0.00259198,0.004667987,0.00621842,0.006427593,0.008668966,0.003877965,0.008668966,0.003877965
15.561346,3.027831,0.019597,11.942001,0.877315,0,0,2.876565,0,0,0,1.443974,0.878886,0.526785,0.33224,0.336256,0.38627,0.637446,0.821705,0.888646,0.672714,0,0,0.035315,0,0,0,0.027199,0.013617,0.016309,0.00899,0.010976,0.014488,0.021505,0.027266,0.023106,0.015011,0,0,0.950041465,0,0,0,0.476900461,0.290269173,0.173980978,0.109728713,0.111055075,0.12757317,0.210528923,0.271384037,0.293492602,0.222176865,0,0,0.013185064,0,0,0,0.009498505,0.004873916,0.00550281,0.003052878,0.003695611,0.004855661,0.007231971,0.00917483,0.007864074,0.005162011,0.007864074,0.005162011
15.661741,3.007019,0.014132,11.918238,0.87771,0,0,2.856749,0,0,0,1.432908,0.872723,0.523656,0.329637,0.334103,0.38882,0.659549,0.84637,0.901291,0.642021,0,0,0.032303,0,0,0,0.027203,0.013142,0.016153,0.008915,0.00842,0.016059,0.031349,0.038298,0.022334,0.043901,0,0,0.95002692,0,0,0,0.476521099,0.290228628,0.17414456,0.10962252,0.111107712,0.129304138,0.219336492,0.2814648,0.299729067,0.213507464,0,0,0.011633425,0,0,0,0.009319576,0.00457834,0.005433753,0.00300916,0.002848387,0.005374968,0.010476112,0.01280471,0.007559686,0.01463395,0.007559686,0.01463395
15.762137,2.99012,0.018556,11.857029,0.879166,0,0,2.83991,0,0,0,1.423748,0.866846,0.51987,0.328365,0.330708,0.385133,0.661547,0.858109,0.901286,0.622142,0,0,0.034581,0,0,0,0.026998,0.013762,0.016236,0.00879,0.012112,0.020999,0.02108,0.032617,0.021238,0.019156,0,0,0.949764558,0,0,0,0.47615079,0.289903415,0.173862587,0.109816663,0.110600243,0.128801854,0.221244298,0.286981459,0.301421348,0.208065897,0,0,0.012980398,0,0,0,0.009500285,0.004941618,0.005536042,0.003017642,0.004108412,0.007068137,0.007182338,0.011052685,0.007344908,0.006535257,0.007344908,0.006535257
15.862533,2.972689,0.01353,11.783676,0.877667,0,0,2.823576,0,0,0,1.411131,0.860979,0.516158,0.326492,0.325293,0.449915,0.6781,0.900932,0.870029,0.569416,0,0,0.032331,0,0,0,0.025199,0.012855,0.016032,0.008822,0.010385,0.124416,0.031462,0.061773,0.082033,0.057586,0,0,0.949839018,0,0,0,0.474698497,0.289629692,0.173633367,0.109830527,0.109427189,0.151349502,0.22810997,0.303069712,0.292674074,0.191549133,0,0,0.011703721,0,0,0,0.008747844,0.004520828,0.005450692,0.00300949,0.003528794,0.041858684,0.010634485,0.020825908,0.027627686,0.019391295,0.027627686,0.019391295
15.962929,2.953877,0.016501,11.724942,0.877323,0,0,2.805792,0,0,0,1.398804,0.852716,0.511981,0.323833,0.319475,0.441843,0.702604,0.960226,0.846473,0.527819,0,0,0.033288,0,0,0,0.026407,0.013231,0.016113,0.008787,0.009234,0.094317,0.030101,0.066253,0.069508,0.059656,0,0,0.949867581,0,0,0,0.473548492,0.288676881,0.173325091,0.109629819,0.10815447,0.149580704,0.237858245,0.325073116,0.286563388,0.178686858,0,0,0.012455985,0,0,0,0.009322953,0.004760644,0.005540129,0.00303712,0.00318391,0.031940833,0.010276598,0.022502558,0.023585496,0.020220483,0.023585496,0.020220483
16.063325,2.936068,0.014859,11.681619,0.878697,0,0,2.789764,0,0,0,1.397898,0.85067,0.509307,0.322588,0.325441,0.580057,0.679079,0.928515,0.787656,0.503021,0,0,0.033858,0,0,0,0.025316,0.012842,0.016002,0.008782,0.007637,0.035553,0.019925,0.044212,0.0513,0.011829,0,0,0.950170091,0,0,0,0.47611227,0.289731028,0.173465669,0.109870752,0.11084246,0.197562522,0.231288581,0.316244379,0.268268991,0.17132471,0,0,0.01249418,0,0,0,0.00895276,0.004613111,0.005520396,0.00304232,0.002660899,0.01215026,0.006886494,0.015143048,0.017525016,0.0041211,0.017525016,0.0041211
16.16372,2.917558,0.018526,11.628425,0.87796,0,0,2.772426,0,0,0,1.386866,0.84507,0.5065,0.320499,0.322974,0.595516,0.690984,0.94859,0.733604,0.504055,0,0,0.035474,0,0,0,0.027017,0.013231,0.016247,0.008944,0.010522,0.030987,0.031953,0.0377,0.041965,0.015338,0,0,0.950255659,0,0,0,0.475351647,0.289649769,0.173604089,0.109851801,0.110700113,0.204114537,0.236836423,0.325131497,0.25144453,0.17276606,0,0,0.013573691,0,0,0,0.00973966,0.00489373,0.005676759,0.003143935,0.003674306,0.010699659,0.011054737,0.013085653,0.014471949,0.005370379,0.014471949,0.005370379
16.264116,2.900874,0.015333,11.575141,0.877429,0,0,2.754641,0,0,0,1.376987,0.839885,0.503079,0.318504,0.320026,0.597527,0.698373,0.95919,0.713528,0.506108,0,0,0.033186,0,0,0,0.026258,0.012785,0.016069,0.008863,0.008995,0.028699,0.03179,0.032898,0.0333,0.017,0,0,0.94959002,0,0,0,0.474680045,0.289528259,0.173423251,0.109795875,0.110320545,0.205981714,0.24074572,0.33065552,0.245970008,0.174467419,0,0,0.012492637,0,0,0,0.009393046,0.004665424,0.005614697,0.003109915,0.003155142,0.009952953,0.011032398,0.011474602,0.011552688,0.005932415,0.011552688,0.005932415
16.364512,2.880268,0.015623,11.52157,0.877856,0,0,2.737889,0,0,0,1.370455,0.834239,0.500037,0.316482,0.321746,0.597888,0.679403,0.930596,0.711308,0.504817,0,0,0.032711,0,0,0,0.024999,0.0129,0.016088,0.008988,0.010106,0.021187,0.030236,0.036923,0.036694,0.021788,0,0,0.950567447,0,0,0,0.475808154,0.289639367,0.173607803,0.109879358,0.111706966,0.207580683,0.235881869,0.323093545,0.246958964,0.175267371,0,0,0.012472545,0,0,0,0.009054988,0.004746303,0.005664414,0.003176949,0.003560634,0.007441587,0.010575317,0.01293853,0.012810017,0.007624078,0.012810017,0.007624078
16.464908,2.864473,0.014319,11.466183,0.877291,0,0,2.720313,0,0,0,1.358723,0.828642,0.497315,0.314467,0.317997,0.578666,0.687806,0.931808,0.714152,0.500315,0,0,0.033305,0,0,0,0.027496,0.013545,0.016066,0.008772,0.010357,0.037927,0.035386,0.041745,0.050294,0.021682,0,0,0.949673116,0,0,0,0.474336117,0.289282531,0.173614832,0.109781799,0.111014138,0.202014821,0.24011607,0.325298231,0.249313574,0.174662146,0,0,0.012558729,0,0,0,0.009887493,0.004944791,0.005675459,0.003111126,0.003658013,0.013278935,0.012411582,0.014663802,0.01760203,0.00761947,0.01760203,0.00761947
16.565303,2.8475,0.016159,11.42195,0.87739,0,0,2.704735,0,0,0,1.34996,0.823259,0.493617,0.314199,0.315994,0.571101,0.684918,0.9437,0.699381,0.493296,0,0,0.033656,0,0,0,0.026099,0.012659,0.01618,0.009052,0.009221,0.048347,0.032751,0.046874,0.033857,0.020892,0,0,0.949863038,0,0,0,0.47408604,0.289116418,0.17335101,0.110342054,0.110972432,0.200562248,0.240533099,0.331413521,0.245612291,0.173238279,0,0,0.012990594,0,0,0,0.009552271,0.004738741,0.005766704,0.003240012,0.003298944,0.017016858,0.01158238,0.016568544,0.011971494,0.007402532,0.011971494,0.007402532
16.665699,2.830818,0.014935,11.390652,0.877073,0,0,2.687602,0,0,0,1.34178,0.818204,0.490626,0.311827,0.315744,0.580001,0.686816,0.933189,0.679109,0.514953,0,0,0.032323,0,0,0,0.024882,0.012863,0.016082,0.008942,0.01128,0.04606,0.031732,0.044933,0.031781,0.040041,0,0,0.949408263,0,0,0,0.473990204,0.289034477,0.173315981,0.110154379,0.111538078,0.204888128,0.242621037,0.329653478,0.239898503,0.181909611,0,0,0.012468603,0,0,0,0.009138496,0.004792965,0.005754161,0.00321182,0.004027931,0.016306783,0.011282329,0.015967797,0.011297909,0.014177197,0.011297909,0.014177197
16.766095,2.812377,0.015276,11.363411,0.877833,0,0,2.670888,0,0,0,1.334599,0.814219,0.488046,0.309101,0.31739,0.592189,0.694936,0.922269,0.644577,0.565978,0,0,0.032989,0,0,0,0.027101,0.013338,0.015944,0.008855,0.010546,0.029701,0.032241,0.026529,0.024906,0.044117,0,0,0.9496906,0,0,0,0.474544842,0.28951275,0.173535056,0.109907384,0.112854713,0.210565298,0.247099162,0.327932208,0.229192957,0.201245423,0,0,0.012814089,0,0,0,0.009975112,0.004996522,0.005747051,0.003204678,0.003799626,0.010622569,0.011542269,0.009599648,0.008942927,0.01572477,0.008942927,0.01572477
16.866491,2.794512,0.013871,11.318252,0.878006,0,0,2.653863,0,0,0,1.325884,0.808651,0.484139,0.30822,0.318625,0.587761,0.689427,0.914447,0.643504,0.584567,0,0,0.033823,0,0,0,0.026367,0.01326,0.016108,0.009091,0.011276,0.026272,0.046014,0.043938,0.030554,0.06357,0,0,0.949669567,0,0,0,0.474459941,0.289371096,0.173246349,0.110294749,0.114018118,0.210326884,0.246707475,0.327229584,0.230274195,0.209183929,0,0,0.012988906,0,0,0,0.009724751,0.004957644,0.005827947,0.003298906,0.004074547,0.009459072,0.016511318,0.015806634,0.010993155,0.022771842,0.010993155,0.022771842
16.966887,2.780833,0.015618,11.274641,0.877421,0,0,2.641014,0,0,0,1.320217,0.803884,0.480739,0.305213,0.326787,0.589576,0.684548,0.902046,0.636216,0.612164,0,0,0.033666,0,0,0,0.025478,0.012747,0.016123,0.009071,0.01866,0.020486,0.03254,0.025624,0.02457,0.094282,0,0,0.949720461,0,0,0,0.474755945,0.289080286,0.172875897,0.109755962,0.117514069,0.21201417,0.246166526,0.324379781,0.228786123,0.220136916,0,0,0.013229387,0,0,0,0.009542109,0.00486291,0.005878637,0.003319705,0.006742599,0.007462469,0.011782921,0.009392876,0.008928426,0.033926764,0.008928426,0.033926764
17.067282,2.763619,0.014811,11.272196,0.877042,0,0,2.623967,0,0,0,1.307967,0.79895,0.478461,0.303339,0.32939,0.590376,0.698544,0.888461,0.618553,0.679376,0,0,0.032386,0,0,0,0.026395,0.013124,0.016328,0.008705,0.018064,0.01679,0.052898,0.023388,0.024752,0.074237,0,0,0.949467709,0,0,0,0.473280506,0.289095566,0.173128423,0.109761512,0.11918792,0.213624237,0.25276422,0.321484619,0.223819926,0.245828387,0,0,0.012775765,0,0,0,0.009881948,0.004995198,0.005980607,0.003204312,0.006567494,0.006182299,0.019188719,0.008636419,0.00903634,0.026894529,0.00903634,0.026894529
17.167678,2.746563,0.017244,11.273688,0.877355,0,0,2.608311,0,0,0,1.304562,0.794556,0.475281,0.302699,0.331554,0.587181,0.695932,0.887303,0.61952,0.716518,0,0,0.033646,0,0,0,0.025604,0.012871,0.016129,0.00935,0.021647,0.017893,0.035999,0.028621,0.022585,0.118346,0,0,0.949663634,0,0,0,0.47497982,0.289291016,0.17304573,0.110210106,0.120715964,0.213787559,0.253382864,0.323059402,0.225561911,0.26087805,0,0,0.013624156,0,0,0,0.00978756,0.005025888,0.005972086,0.003473864,0.007917844,0.006651524,0.013203117,0.01061622,0.00834406,0.043119881,0.00834406,0.043119881
17.268074,2.726781,0.013588,11.245294,0.877176,0,0,2.589362,0,0,0,1.292782,0.788175,0.471932,0.303559,0.351266,0.577749,0.706553,0.87677,0.622576,0.785846,0,0,0.032444,0,0,0,0.025642,0.012782,0.016169,0.010224,0.036628,0.022739,0.027827,0.030744,0.027799,0.111451,0,0,0.949603947,0,0,0,0.474105548,0.289049616,0.173072938,0.111325039,0.12882076,0.211879502,0.259116152,0.321540307,0.228319033,0.288195495,0,0,0.012804732,0,0,0,0.009695998,0.004903885,0.005992094,0.003790293,0.013448019,0.008405711,0.010286436,0.011388116,0.010258095,0.040897958,0.010258095,0.040897958
17.36847,2.713114,0.018011,11.19026,0.877607,0,0,2.576945,0,0,0,1.286028,0.784141,0.469741,0.29965,0.360155,0.583426,0.723253,0.858402,0.616439,0.851736,0,0,0.034577,0,0,0,0.026155,0.012719,0.01608,0.009316,0.01903,0.016376,0.039094,0.01817,0.023105,0.063484,0,0,0.949810808,0,0,0,0.47400441,0.289018817,0.173137214,0.110445046,0.132745989,0.21503925,0.266576709,0.316389949,0.227207187,0.313932994,0,0,0.014218884,0,0,0,0.010140774,0.005065402,0.006037188,0.003511098,0.007069222,0.006202385,0.014517537,0.007018736,0.008648585,0.023491568,0.008648585,0.023491568
17.468865,2.696643,0.013448,11.144953,0.876478,0,0,2.560509,0,0,0,1.278695,0.77959,0.467245,0.297599,0.360951,0.577666,0.70641,0.850938,0.611798,0.850214,0,0,0.03237,0,0,0,0.025915,0.012859,0.016015,0.008917,0.02487,0.017107,0.035438,0.017307,0.026471,0.044796,0,0,0.949517233,0,0,0,0.474180305,0.28909648,0.173269135,0.110359065,0.133851978,0.214216713,0.261959036,0.315554562,0.226873932,0.31528608,0,0,0.012904012,0,0,0,0.009896757,0.004981698,0.006001397,0.00335219,0.009246703,0.006433133,0.013206297,0.006608089,0.009881266,0.016686009,0.009881266,0.016686009
